_id/$oid,n_workers,timestamp,learning_rate,batch_size,synchronism,training_time,n_ps,acc,vm_flavor,total_iterations,intermediate_acc_values
5ba90c6a4410c5057bfb9154,4,2018-09-24 16:10:19,0.0001,256,sync,98.89482903,1,0.9101999998,t2.xlarge,82,0.698 0.8498 0.9102
5ba90c914410c505a062d0f6,4,2018-09-24 16:10:57,0.001,256,sync,32.93775702,1,0.8748000264,t2.xlarge,25,0.8748
5ba90f0b4410c505c75beed2,4,2018-09-24 16:21:31,0.00001,16,sync,625.5210619,1,0.8521999717,t2.xlarge,689,0.1006 0.1948 0.2846 0.3984 0.484 0.5572 0.6242 0.6684 0.7012 0.7352 0.7578 0.7878 0.8006 0.8124 0.8296 0.8252 0.84 0.8436 0.8474
5ba90f734410c50611070d3a,4,2018-09-24 16:23:15,0.0001,16,sync,98.77710199,1,0.8590000272,t2.xlarge,109,0.6592 0.8202 0.859
5ba90f994410c50638f65fb3,4,2018-09-24 16:23:54,0.001,16,sync,32.94215107,1,0.8826000094,t2.xlarge,36,0.8826
5ba973713b307305773f4571,1,2018-09-24 23:29:53,0.00001,256,sync,253.0343149,1,0.8561999798,t2.2xlarge,377,0.2562 0.5384 0.6838 0.7506 0.7936 0.829 0.8476 0.8562
5ba973b53b307305ad6c3f76,1,2018-09-24 23:31:02,0.0001,256,sync,63.07621288,1,0.9088000059,t2.2xlarge,95,0.8308 0.9088
5ba973da3b307305deb74962,1,2018-09-24 23:31:39,0.001,256,sync,31.54603505,1,0.9348000288,t2.2xlarge,47,0.9348
5ba975993b3073060e757c9a,1,2018-09-24 23:39:05,0.00001,16,sync,441.3538258,1,0.8524000049,t2.2xlarge,956,0.1686 0.3046 0.4438 0.5874 0.6514 0.702 0.739 0.7734 0.787 0.804 0.82 0.8396 0.8464 0.8524
5ba975dd3b3073064c48a548,1,2018-09-24 23:40:14,0.0001,16,sync,63.05446219,1,0.8813999891,t2.2xlarge,136,0.7822 0.8814
5ba976023b3073067d1c0af7,1,2018-09-24 23:40:51,0.001,16,sync,31.73392701,1,0.9060000181,t2.2xlarge,69,0.906
5ba97788190d0c057c34f4fe,2,2018-09-24 23:47:21,0.00001,256,sync,315.298949,1,0.8676000237,t2.2xlarge,425,0.1748 0.361 0.5712 0.6844 0.7504 0.7874 0.822 0.8344 0.845 0.8676
5ba977cd190d0c05b7528c25,2,2018-09-24 23:48:29,0.0001,256,sync,63.04028702,1,0.909799993,t2.2xlarge,83,0.8202 0.9098
5ba977f2190d0c05e94f90c7,2,2018-09-24 23:49:06,0.001,256,sync,31.53919315,1,0.9419999719,t2.2xlarge,41,0.942
5ba97a0f190d0c061a40052f,2,2018-09-24 23:58:08,0.00001,16,sync,536.1821661,1,0.8590000272,t2.2xlarge,860,0.179 0.288 0.3976 0.4814 0.5724 0.634 0.6726 0.726 0.7408 0.7676 0.7922 0.808 0.8164 0.8382 0.8452 0.8464 0.859
5ba97a73190d0c0661a4f5f9,2,2018-09-24 23:59:48,0.0001,16,sync,94.61774015,1,0.8859999776,t2.2xlarge,157,0.7178 0.8408 0.886
5ba97a98190d0c069456a7e8,2,2018-09-25 0:00:25,0.001,16,sync,31.52722502,1,0.9169999957,t2.2xlarge,51,0.917
5ba9f26140003605730d36c5,4,2018-09-25 8:31:30,0.00001,256,sync,284.2202499,1,0.8518000245,t2.2xlarge,316,0.2858 0.5512 0.6362 0.7044 0.7542 0.7876 0.8212 0.8382 0.8518
5ba9f2a640003605b0bef0cb,4,2018-09-25 8:32:38,0.0001,256,sync,63.07216597,1,0.8817999959,t2.2xlarge,64,0.7262 0.8818
5ba9f2cb40003605e3c3fb18,4,2018-09-25 8:33:15,0.001,256,sync,31.56379795,1,0.9233999848,t2.2xlarge,33,0.9234
5ba9f5474000360615ebaf18,4,2018-09-25 8:43:51,0.00001,16,sync,630.5880401,1,0.8596000075,t2.2xlarge,711,0.1472 0.2264 0.322 0.389 0.4762 0.5244 0.5756 0.6504 0.6812 0.7148 0.7334 0.7576 0.7854 0.791 0.8134 0.8168 0.829 0.845 0.8406 0.8596
5ba9f5ab400036065fcd89c0,4,2018-09-25 8:45:31,0.0001,16,sync,94.55349803,1,0.8731999993,t2.2xlarge,104,0.668 0.8286 0.8732
5ba9f5d04000360692de9418,4,2018-09-25 8:46:08,0.001,16,sync,31.54052687,1,0.8845999837,t2.2xlarge,36,0.8846
5ba9f8148ef90d056cf2ab81,6,2018-09-25 8:55:49,0.00001,256,sync,506.7252738,1,0.8623999953,t2.2xlarge,390,0.1858 0.2966 0.4184 0.5268 0.5894 0.6502 0.6906 0.7226 0.7492 0.7764 0.791 0.8142 0.8256 0.8368 0.8466 0.8624
5ba9f8788ef90d05b17cfe11,6,2018-09-25 8:57:29,0.0001,256,sync,94.56366611,1,0.8962000012,t2.2xlarge,73,0.6656 0.8488 0.8962
5ba9f89d8ef90d05e37e416c,6,2018-09-25 8:58:06,0.001,256,sync,31.52533698,1,0.8902000189,t2.2xlarge,25,0.8902
5ba9fafc8ef90d06166ba52e,6,2018-09-25 9:08:13,0.00001,16,sync,600.120625,1,0.8008000255,t2.2xlarge,480,0.113 0.169 0.2396 0.278 0.366 0.4278 0.4916 0.5306 0.5786 0.6162 0.6518 0.672 0.6904 0.7208 0.7412 0.7526 0.7634 0.7856 0.7932
5ba9fb608ef90d066084d7c5,6,2018-09-25 9:09:53,0.0001,16,sync,94.5489099,1,0.8515999913,t2.2xlarge,76,0.661 0.8008 0.8516
5ba9fba58ef90d0694143eed,6,2018-09-25 9:11:01,0.001,16,sync,63.06151104,1,0.9291999936,t2.2xlarge,50,0.8468 0.9292
5baa69bd59dcbe054dea9ede,8,2018-09-25 17:00:46,0.00001,256,sync,626.6476929,1,0.856400013,t2.xlarge,344,0.1358 0.21 0.3006 0.393 0.474 0.5368 0.5964 0.6372 0.6644 0.7156 0.7336 0.7556 0.7792 0.7918 0.8118 0.8236 0.8386 0.847 0.8564
5baa6a4759dcbe0587b12b6b,8,2018-09-25 17:03:03,0.0001,256,sync,131.7943139,1,0.8701999784,t2.xlarge,72,0.3858 0.7368 0.8198 0.8702
5baa6a8e59dcbe05b155c3c5,8,2018-09-25 17:04:14,0.001,256,sync,65.8383832,1,0.9390000105,t2.xlarge,36,0.835 0.939
5baa6d0859dcbe05d9983fd5,8,2018-09-25 17:14:48,0.00001,16,sync,626.337868,1,0.7710000277,t2.xlarge,374,0.205 0.2776 0.3322 0.3678 0.4188 0.4586 0.5122 0.5552 0.5822 0.6114 0.6366 0.668 0.6808 0.7036 0.721 0.7358 0.7486 0.7742 0.7876
5baa6d9159dcbe0629b68257,8,2018-09-25 17:17:05,0.0001,16,sync,131.6536829,1,0.8826000094,t2.xlarge,79,0.5886 0.7914 0.8484 0.8826
5baa6dd859dcbe065606bbde,8,2018-09-25 17:18:17,0.001,16,sync,65.84121895,1,0.9150000215,t2.xlarge,39,0.7716 0.915
5baa70bc06dd3f05570f96cd,12,2018-09-25 17:30:37,0.00001,256,sync,627.2249501,1,0.7982000113,t2.xlarge,247,0.088 0.1404 0.2066 0.306 0.386 0.4594 0.5228 0.5464 0.6024 0.6262 0.655 0.6862 0.7038 0.731 0.7456 0.761 0.7796 0.7788 0.7988
5baa714406dd3f0590033917,12,2018-09-25 17:32:53,0.0001,256,sync,131.9014988,1,0.856400013,t2.xlarge,51,0.3934 0.7016 0.803 0.8564
5baa718b06dd3f05b781a437,12,2018-09-25 17:34:03,0.001,256,sync,65.87747288,1,0.8787999749,t2.xlarge,25,0.7324 0.8788
5baa740606dd3f05dce4ba0f,12,2018-09-25 17:44:39,0.00001,16,sync,626.8374,1,0.6800000072,t2.xlarge,249,0.0952 0.0908 0.095 0.1302 0.1768 0.2262 0.2786 0.3396 0.3896 0.4208 0.4736 0.4978 0.5314 0.5602 0.5914 0.6112 0.633 0.664 0.6794
5baa74d206dd3f0628ffd778,12,2018-09-25 17:48:02,0.0001,16,sync,198.4100361,1,0.8772000074,t2.xlarge,79,0.3836 0.666 0.7828 0.8302 0.8452 0.8772
5baa753b06dd3f0655d929e1,12,2018-09-25 17:49:48,0.001,16,sync,98.81935382,1,0.9118000269,t2.xlarge,39,0.406 0.8474 0.9118
5bab733236c809054de208d1,16,2018-09-26 11:53:22,0.00001,256,sync,627.289155,1,0.8231999874,t2.xlarge,203,0.1922 0.2678 0.3182 0.376 0.4166 0.4772 0.522 0.5804 0.613 0.6556 0.694 0.7164 0.7392 0.7586 0.7726 0.7878 0.7958 0.814 0.819
5bab73db36c8090586e1456b,16,2018-09-26 11:56:12,0.0001,256,sync,164.5932841,1,0.8768000007,t2.xlarge,46,0.3008 0.6028 0.794 0.8482 0.8768
5bab742236c80905af287f28,16,2018-09-26 11:57:23,0.001,256,sync,65.79452801,1,0.8601999879,t2.xlarge,18,0.641 0.8602
5bab769f36c80905d62e0c4f,16,2018-09-26 12:07:59,0.00001,16,sync,627.7836218,1,0.5809999704,t2.xlarge,180,0.0804 0.076 0.1118 0.1428 0.1834 0.2252 0.2534 0.2688 0.306 0.3442 0.3826 0.4226 0.4546 0.4706 0.5026 0.5304 0.5538 0.5544 0.5786
5bab778e36c80906236389f4,16,2018-09-26 12:11:58,0.0001,16,sync,233.739255,1,0.8658000231,t2.xlarge,67,0.1976 0.475 0.6658 0.7534 0.8164 0.8416 0.8658
5bab77f636c8090651ba868a,16,2018-09-26 12:13:43,0.001,16,sync,98.69228506,1,0.9006000161,t2.xlarge,28,0.547 0.8208 0.9006
5bab7aa14b0dd00546859075,20,2018-09-26 12:25:06,0.00001,256,sync,600.0097611,1,0.6833999753,t2.xlarge,163,0.0432 0.0852 0.1294 0.1682 0.2094 0.2372 0.2914 0.3336 0.3758 0.4318 0.4596 0.5014 0.5314 0.572 0.6024 0.6352 0.6614 0.6846
5bab7b8e4b0dd00589340fe7,20,2018-09-26 12:29:03,0.0001,256,sync,230.760282,1,0.8676000237,t2.xlarge,56,0.247 0.413 0.6416 0.7596 0.7964 0.8454 0.8676
5bab7bf74b0dd005b78326cc,20,2018-09-26 12:30:47,0.001,256,sync,98.8590939,1,0.9016000032,t2.xlarge,25,0.6096 0.8192 0.9016
5bab7e774b0dd005e80d9300,20,2018-09-26 12:41:27,0.00001,16,sync,631.2676892,1,0.570200026,t2.xlarge,160,0.0934 0.1 0.1126 0.128 0.1346 0.1626 0.184 0.2242 0.254 0.2876 0.3262 0.3656 0.404 0.4408 0.4712 0.4922 0.5246 0.5434 0.568
5bab7f644b0dd0062e14e3fb,20,2018-09-26 12:45:24,0.0001,16,sync,232.5562191,1,0.8608000278,t2.xlarge,59,0.2428 0.5408 0.638 0.7488 0.803 0.8386 0.8608
5bab7fcb4b0dd0065bebfc3f,20,2018-09-26 12:47:08,0.001,16,sync,98.75566411,1,0.8906000257,t2.xlarge,26,0.5448 0.8138 0.8906
5bab82996b07b70545510471,24,2018-09-26 12:59:06,0.00001,256,sync,631.751122,1,0.6826000214,t2.xlarge,133,0.114 0.1394 0.1942 0.2476 0.2864 0.325 0.3634 0.4044 0.447 0.4726 0.4974 0.5338 0.5544 0.5866 0.5918 0.6292 0.6278 0.6642 0.664
5bab83866b07b7058e78dfdb,24,2018-09-26 13:03:02,0.0001,256,sync,230.5577331,1,0.8694000244,t2.xlarge,47,0.2282 0.386 0.6568 0.773 0.7952 0.8408 0.8694
5bab83ee6b07b705c5e27098,24,2018-09-26 13:04:47,0.001,256,sync,98.86552501,1,0.8889999986,t2.xlarge,21,0.5692 0.799 0.889
5bab866d6b07b705f46ce87e,24,2018-09-26 13:15:26,0.00001,16,sync,631.2542748,1,0.5311999917,t2.xlarge,137,0.1058 0.1412 0.1572 0.1624 0.1918 0.2134 0.23 0.2704 0.2882 0.317 0.343 0.3826 0.4128 0.4186 0.4514 0.4622 0.4854 0.5056 0.5334
5bab879f6b07b7062f910f9d,24,2018-09-26 13:20:31,0.0001,16,sync,300.9259119,1,0.8683999777,t2.xlarge,68,0.2434 0.4704 0.5402 0.675 0.7302 0.798 0.816 0.8486 0.8684
5bab88076b07b7066d4e8670,24,2018-09-26 13:22:15,0.001,16,sync,99.50037503,1,0.8575999737,t2.xlarge,21,0.3658 0.724 0.8576
5bab8ae69fcd66054b5a41e3,28,2018-09-26 13:34:30,0.00001,256,sync,629.7281969,1,0.601000011,t2.xlarge,129,0.132 0.1634 0.176 0.1844 0.1808 0.1976 0.2076 0.228 0.2566 0.2896 0.3172 0.355 0.3976 0.4238 0.465 0.5006 0.5304 0.571 0.5878
5bab8c169fcd66058cb171c3,28,2018-09-26 13:39:34,0.0001,256,sync,298.6218021,1,0.8654000163,t2.xlarge,54,0.1568 0.2768 0.4964 0.5866 0.7458 0.7554 0.823 0.8444 0.8654
5bab8c7e9fcd6605c1f6cd2b,28,2018-09-26 13:41:18,0.001,256,sync,99.11168909,1,0.8655999899,t2.xlarge,17,0.379 0.7588 0.8656
5bab8ee09fcd6605ec507113,28,2018-09-26 13:51:28,0.00001,16,sync,601.5967939,1,0.5044000149,t2.xlarge,111,0.1198 0.122 0.1332 0.1514 0.1714 0.1812 0.2196 0.236 0.2672 0.287 0.3172 0.3316 0.3598 0.3908 0.4194 0.443 0.4604 0.509
5bab90309fcd660625415f4b,28,2018-09-26 13:57:05,0.0001,16,sync,330.7216458,1,0.8740000129,t2.xlarge,60,0.146 0.3406 0.5532 0.657 0.7336 0.7776 0.8116 0.8302 0.8458 0.874
5bab90bb9fcd6606626eda84,28,2018-09-26 13:59:23,0.001,16,sync,132.517468,1,0.8930000067,t2.xlarge,23,0.5674 0.662 0.8416 0.893
5bab9a8e19a17c05746242ed,8,2018-09-26 14:41:18,0.00001,256,sync,601.6163061,1,0.8474000096,t2.2xlarge,382,0.1198 0.1638 0.2764 0.3722 0.4578 0.5196 0.587 0.6264 0.6608 0.6992 0.7246 0.7464 0.7676 0.79 0.8036 0.8176 0.8314 0.833 0.8458
5bab9af219a17c05bf761c5a,8,2018-09-26 14:42:59,0.0001,256,sync,94.89050913,1,0.8808000088,t2.2xlarge,57,0.614 0.8154 0.8808
5bab9b1719a17c05f45c0022,8,2018-09-26 14:43:36,0.001,256,sync,31.52691603,1,0.9047999978,t2.2xlarge,19,0.9048
5bab9d9519a17c06294172ea,8,2018-09-26 14:54:14,0.00001,16,sync,631.3275099,1,0.7911999822,t2.2xlarge,395,0.1156 0.1498 0.2532 0.3266 0.3776 0.443 0.5004 0.5378 0.5814 0.619 0.6518 0.6688 0.6906 0.7082 0.733 0.7408 0.7482 0.7648 0.7732 0.7978
5bab9e3919a17c0674d5575f,8,2018-09-26 14:56:57,0.0001,16,sync,157.7345338,1,0.8808000088,t2.2xlarge,99,0.4468 0.6908 0.8082 0.8496 0.8808
5bab9e7d19a17c06ac36f3c3,8,2018-09-26 14:58:05,0.001,16,sync,63.04468489,1,0.907400012,t2.2xlarge,37,0.73 0.9074
5baba1242c10030573097388,10,2018-09-26 15:09:24,0.00001,256,sync,600.9753959,1,0.8664000034,t2.2xlarge,299,0.0868 0.1442 0.2234 0.318 0.4038 0.4892 0.5564 0.6198 0.6592 0.7072 0.7338 0.7544 0.7852 0.792 0.8158 0.8198 0.8402 0.8432 0.8466
5baba1a72c100305c1621187,10,2018-09-26 15:11:35,0.0001,256,sync,126.5441248,1,0.8808000088,t2.2xlarge,59,0.3956 0.7412 0.8316 0.8808
5baba1ea2c100305f5889a6e,10,2018-09-26 15:12:43,0.001,256,sync,63.05582595,1,0.9390000105,t2.2xlarge,31,0.7852 0.939
5baba44a2c10030628252d23,10,2018-09-26 15:22:50,0.00001,16,sync,600.763334,1,0.746999979,t2.2xlarge,315,0.1476 0.1806 0.198 0.2692 0.3142 0.365 0.4144 0.4528 0.4972 0.5496 0.5766 0.604 0.6278 0.6562 0.6778 0.6948 0.7142 0.722 0.7402
5baba4ed2c1003067925ff01,10,2018-09-26 15:25:33,0.0001,16,sync,157.60254,1,0.8619999886,t2.2xlarge,76,0.4196 0.7006 0.7852 0.829 0.862
5baba5302c100306c0f70ae7,10,2018-09-26 15:26:41,0.001,16,sync,63.08557796,1,0.8853999972,t2.2xlarge,30,0.7016 0.8854
5baba7e138e9b50574aa3d29,12,2018-09-26 15:38:10,0.00001,256,sync,602.712569,1,0.800999999,t2.2xlarge,255,0.1424 0.1536 0.2172 0.2928 0.3578 0.4238 0.4836 0.529 0.5842 0.611 0.651 0.6764 0.6962 0.7142 0.734 0.756 0.776 0.7776 0.794
5baba86438e9b505c3f4e3c5,12,2018-09-26 15:40:20,0.0001,256,sync,126.177525,1,0.8816000223,t2.2xlarge,50,0.5168 0.7582 0.8448 0.8816
5baba8a938e9b505f834177a,12,2018-09-26 15:41:29,0.001,256,sync,63.10680485,1,0.8920000196,t2.2xlarge,25,0.5296 0.892
5babab2638e9b5062f710cc1,12,2018-09-26 15:52:07,0.00001,16,sync,631.2273722,1,0.6972000003,t2.2xlarge,256,0.0834 0.113 0.1408 0.164 0.205 0.2646 0.2888 0.3386 0.3664 0.42 0.4666 0.4982 0.5354 0.5518 0.5878 0.6112 0.628 0.6516 0.6756 0.6784
5bababca38e9b50679bf6afb,12,2018-09-26 15:54:50,0.0001,16,sync,158.0257771,1,0.856400013,t2.2xlarge,64,0.2424 0.553 0.7422 0.8032 0.8564
5babac0e38e9b506b131b35f,12,2018-09-26 15:55:59,0.001,16,sync,63.03748703,1,0.8633999825,t2.2xlarge,26,0.6716 0.8634
5babaeb74ff51a057816c264,14,2018-09-26 16:07:19,0.00001,256,sync,601.794765,1,0.7810000181,t2.2xlarge,219,0.1136 0.145 0.1992 0.2584 0.335 0.4274 0.4808 0.5264 0.5674 0.603 0.6294 0.6722 0.6962 0.7048 0.732 0.7388 0.7556 0.7752 0.7854
5babaf5a4ff51a05c35e8879,14,2018-09-26 16:10:02,0.0001,256,sync,158.5356791,1,0.8781999946,t2.2xlarge,53,0.5138 0.7274 0.8002 0.8438 0.8782
5babaf9f4ff51a05f841aebe,14,2018-09-26 16:11:11,0.001,256,sync,63.33399701,1,0.8730000257,t2.2xlarge,21,0.6002 0.873
